,total_cpu_time_seconds,num_jobs,tool_name_version
2021-08,2736,21,samtools_split/1.1
2021-08,2734,80,CONVERTER_bed_to_gff_0/CONVERTER_bed_to_gff_0
2021-08,2716,160,datamash_transpose/1.1.0
2021-08,2697,92,snpEff_download/4.3+T.galaxy2
2021-08,2688,122,mummer_mummer/4.0.0beta2+galaxy1
2021-08,2683,4,meme_psp_gen/5.0.5.0
2021-08,2678,25,ivar_trim/1.2.2+galaxy1
2021-08,2667,58,gff2bed1/gff2bed1
2021-08,2660,23,macs2_bdgpeakcall/2.1.1.20160309.0
2021-08,2653,120,liftOver1/liftOver1
2021-08,2627,38,kraken_taxonomy_report/0.0.2
2021-08,2605,72,CONVERTER_gff_to_interval_index_0/CONVERTER_gff_to_interval_index_0
2021-08,2588,19,dada2_dada/1.20+galaxy0
2021-08,2569,203,fasta2tab/1.1.0
2021-08,2568,218,Remove beginning1/Remove beginning1
2021-08,2532,8,stringtie/1.3.4
2021-08,2520,76,mothur_classify_otu/1.39.5.0
2021-08,2519,224,table_compute/0.9.2
2021-08,2452,88,nanoplot/1.28.2+galaxy1
2021-08,2423,92,gffread/2.2.1.2
2021-08,2420,86,taxonomy_krona_chart/2.7.1
2021-08,2397,193,addValue/addValue
2021-08,2379,189,tp_replace_in_column/1.1.3
2021-08,2376,54,rbc_splitfasta/0.4.0
2021-08,2362,44,anndata_import/0.7.5+galaxy0
2021-08,2343,101,bedtools_map/2.30.0.2
2021-08,2341,100,tabular_to_fastq/1.1.5
2021-08,2337,85,Paste1/Paste1
2021-08,2316,3,ctsm_fates/2.0.1
2021-08,2289,2,bwa/0.4.2
2021-08,2272,16,dada2_plotQualityProfile/1.20+galaxy0
2021-08,2266,236,bedtools_subtractbed/2.30.0
2021-08,2251,11,bg_find_subsequences/0.2
2021-08,2239,105,gtftobed12/357
2021-08,2192,34,vcfbedintersect/1.0.0_rc3+galaxy0
2021-08,2182,68,bcftools_stats/1.10
2021-08,2170,57,tp_awk_tool/1.1.2
2021-08,2161,94,CONVERTER_gff_to_bed_0/CONVERTER_gff_to_bed_0
2021-08,2117,49,bcftools_view/1.10
2021-08,2099,16,ivar_removereads/1.2.2+galaxy1
2021-08,2083,30,ivar_variants/1.3.1+galaxy2
2021-08,2068,156,mothur_rename_seqs/1.39.5.0
2021-08,2058,133,filter_by_fasta_ids/2.3
2021-08,2041,209,tp_sed_tool/1.1.1
2021-08,2001,49,CONVERTER_bed_to_bgzip_0/CONVERTER_bed_to_bgzip_0
2021-08,1984,29,tb_profiler_profile/2.8.4+galaxy1
2021-08,1967,5,bg_diamond/0.9.29.0
2021-08,1938,34,vcffixup/1.0.0_rc3+galaxy0
2021-08,1933,47,Summary_Statistics1/Summary_Statistics1
2021-08,1903,35,fasta-stats/1.0.3
2021-08,1903,45,sina/1.7.2+galaxy0
2021-08,1882,22,tp_uniq_tool/1.1.1
2021-08,1859,74,bedtools_bamtobed/2.29.2
2021-08,1858,100,picard_NormalizeFasta/2.18.2.1
2021-08,1857,29,sklearn_numeric_clustering/1.0.8.3
2021-08,1818,4,picard_CollectRnaSeqMetrics/2.18.2.2
2021-08,1813,24,CONVERTER_vcf_to_tabix_0/CONVERTER_vcf_to_tabix_0
2021-08,1791,6,GeneBed_Maf_Fasta2/1.0.1+galaxy0
2021-08,1755,34,mimodd_map/0.1.9
2021-08,1740,4,freebayes/0.4
2021-08,1721,213,tab2fasta/1.1.0
2021-08,1720,11,masigpro/1.49.3.1+galaxy1
2021-08,1682,31,cuffcompare/2.2.1.2
2021-08,1669,117,bandage_image/0.8.1+galaxy3
2021-08,1667,50,EMBOSS: getorf42/5.0.0.1
2021-08,1662,46,intervene_upset/0.6.5
2021-08,1638,183,newick_display/1.6+galaxy1
2021-08,1636,29,trinity_run_de_analysis/2.9.1
2021-08,1629,9,deseq2/2.11.40.6
2021-08,1621,72,CONVERTER_wig_to_bigwig/CONVERTER_wig_to_bigwig
2021-08,1618,4,mothur_make_contigs/1.39.5.0
2021-08,1614,1,prokka/1.13
2021-08,1599,129,CONVERTER_fasta_to_fai/CONVERTER_fasta_to_fai
2021-08,1598,3,fastq_masker_by_quality/1.1.5
2021-08,1597,14,tbvcfreport/0.1.8+galaxy0
2021-08,1530,105,collapse_dataset/5.1.0
2021-08,1473,68,bedtools_multiintersectbed/2.30.0
2021-08,1472,13,ococo/0.1.2.6
2021-08,1459,24,seqtk_seq/1.3.3
2021-08,1448,17,macs2_bdgbroadcall/2.1.1.20160309.0
2021-08,1432,18,query_tabular/3.1.2
2021-08,1431,163,datamash_ops/1.1.0
2021-08,1419,64,scanpy_plot/1.7.1+galaxy1
2021-08,1394,177,Show beginning1/Show beginning1
2021-08,1383,36,dada2_seqCounts/1.18+galaxy0
2021-08,1370,161,EMBOSS: infoseq46/5.0.0
2021-08,1370,25,sam_bw_filter/1.0.0
2021-08,1369,71,CONVERTER_interval_to_bed12_0/CONVERTER_interval_to_bed12_0
2021-08,1341,110,fasta_compute_length/1.0.3
2021-08,1335,19,dada2_filterAndTrim/1.20+galaxy0
2021-08,1321,17,bedtools_makewindowsbed/2.30.0
2021-08,1316,12,umi_tools_extract/0.5.5.2
2021-08,1275,10,bedtools_bed12tobed6/2.30.0
2021-08,1271,148,ChangeCase/ChangeCase
2021-08,1262,3,samtool_filter2/1.8
2021-08,1252,9,scanpy_remove_confounders/1.7.1+galaxy0
2021-08,1233,66,velvetg/1.2.10.2
2021-08,1228,138,bedtools_mergebed/2.30.0
2021-08,1226,68,PlasFlow/1.0
2021-08,1206,3,dropletutils/1.2.1+2
2021-08,1179,6,vcfbreakcreatemulti/1.0.0_rc3+galaxy0
2021-08,1177,33,snpfreqplot/1.0+galaxy3
2021-08,1152,74,CONVERTER_gff_to_fli_0/CONVERTER_gff_to_fli_0
2021-08,1138,66,snpEff_databases/4.3+T.galaxy2
2021-08,1131,12,taxonomy_krona_chart/2.7.1+galaxy0
2021-08,1128,49,picard_SamToFastq/2.7.1.0
2021-08,1103,9,CONVERTER_interval_to_bgzip_0/CONVERTER_interval_to_bgzip_0
2021-08,1092,10,minimap2/2.17+galaxy2
2021-08,1088,10,jcvi_gff_stats/0.8.4
2021-08,1087,78,ggplot2_point/2.2.1+galaxy2
2021-08,1079,11,deseq2/2.11.40.2
2021-08,1078,2,picard_CollectWgsMetrics/2.18.2.1
2021-08,1078,86,bedtools_windowbed/2.30.0
2021-08,1077,1,mothur_make_fastq/1.39.5.0
2021-08,1073,1,macs2_refinepeak/2.1.1.20160309.1
2021-08,1068,23,kraken-mpa-report/1.2.4
2021-08,1060,37,vcfgenotypes/1.0.0_rc3+galaxy0
2021-08,1058,32,kc-align/1.0.2
2021-08,1037,4,fastqc/0.68
2021-08,1029,8,graphlan/1.1.3
2021-08,1020,131,fastqc/0.63
2021-08,1019,8,featurecounts/1.4.6.p5
2021-08,1012,15,macs2_predictd/2.1.1.20160309.0
2021-08,1006,4,fastqc/0.67
2021-08,1003,5,basil/1.2.0
2021-08,997,9,vcftools_slice/0.1
2021-08,981,61,heinz_bum/1.0
2021-08,962,34,bedtools_genomecoveragebed/2.29.2
2021-08,958,24,deeptools_compute_matrix/3.3.0.0.0
2021-08,949,108,vcfannotate/1.0.0_rc3+galaxy0
2021-08,946,78,cshl_fastx_artifacts_filter/1.0.0
2021-08,943,4,tabular_to_dbnsfp/tabular_to_dbnsfp
2021-08,939,58,deeptools_plot_pca/3.3.2.0.0
2021-08,926,103,bedtools_intersectbed/2.29.0
2021-08,925,5,EMBOSS: cpgplot15/5.0.0
2021-08,918,109,tp_head_tool/1.1.0
2021-08,917,81,taxonomy_krona_chart/2.6.1.1
2021-08,916,6,scanpy_find_markers/1.7.2+galaxy0
2021-08,914,51,mimodd_vcf_filter/0.1.9
2021-08,907,20,bedtools_coveragebed/2.30.0
2021-08,906,2,alleyoop/0.4.1+galaxy1
2021-08,904,22,picard_EstimateLibraryComplexity/2.18.2.1
2021-08,902,64,tp_unfold_column_tool/1.1.1
2021-08,896,34,snpsift_vartype/4.3+t.galaxy0
2021-08,891,97,venn_list/0.1.1
2021-08,885,92,regexColumn1/1.0.1
2021-08,869,5,busco/4.1.4
2021-08,869,88,mothur_taxonomy_to_krona/1.0
2021-08,862,44,mothur_remove_seqs/1.39.5.0
2021-08,861,109,bedtools_jaccard/2.30.0
2021-08,861,14,mothur_chimera_vsearch/1.39.5.1
2021-08,857,10,ruvseq/1.26.0+galaxy0
2021-08,856,5,cummeRbund/2.16.0+galaxy1
2021-08,844,81,tb_variant_filter/0.1.3+galaxy0
2021-08,839,75,CONVERTER_fasta_to_len/CONVERTER_fasta_to_len
2021-08,832,12,racon/1.3.1.1
2021-08,832,5,raceid_filtnormconf/3.1
2021-08,829,5,featurecounts/1.6.3+galaxy2
2021-08,828,109,cshl_fastx_nucleotides_distribution/1.0.1
2021-08,825,95,mothur_heatmap_sim/1.39.5.0
2021-08,811,1,prokka/1.14.5
2021-08,810,46,staramr_search/0.5.1
2021-08,797,38,bcftools_isec/1.10
2021-08,786,39,subtract_query1/0.1
2021-08,785,56,tp_sorted_uniq/1.1.0
2021-08,780,36,cshl_fastx_renamer/0.0.14+galaxy1
2021-08,780,12,hisat2/2.0.3
2021-08,771,6,trim_galore/0.4.2
2021-08,770,97,sam_merge2/1.2.0
2021-08,766,22,mummer_mummerplot/4.0.0beta2+galaxy1
2021-08,757,18,mothur_dist_shared/1.39.5.0
2021-08,753,22,intervene_pairwise/0.6.5
2021-08,733,11,sam2interval/1.0.2
2021-08,733,1,macs2_callpeak/2.1.1.20160309.4
2021-08,725,1,salmon/0.14.1.2
2021-08,724,11,snpSift_vcfCheck/4.3+t.galaxy0
2021-08,717,1,tophat/1.5.0
2021-08,709,20,pangolin/3.1.11+galaxy0
2021-08,708,3,fastq_dump/2.9.1.3
2021-08,691,4,samtools_stats/2.0.1
2021-08,683,37,tbvcfreport/0.1.7+galaxy0
2021-08,678,11,medaka_variant/1.0.3+galaxy3
2021-08,662,35,mothur_remove_lineage/1.39.5.0
2021-08,655,3,picard_CollectGcBiasMetrics/2.18.2.1
2021-08,654,78,tp_awk_tool/1.1.1
2021-08,651,16,bg_diamond_makedb/2.0.8
2021-08,635,62,ncbi_blastdbcmd_wrapper/2.10.1+galaxy0
2021-08,617,3,bcftools_plugin_fill_an_ac/1.10
2021-08,610,17,bedtools_annotatebed/2.30.0
2021-08,610,51,snap_training/2013_11_29+galaxy1
2021-08,609,9,samtools_reheader/2.0.1+galaxy1
2021-08,591,16,anndata_manipulate/0.7.5+galaxy0
2021-08,588,25,vcfselectsamples/1.0.0_rc3+galaxy0
2021-08,576,14,seqtk_dropse/1.3.1
2021-08,575,76,Show tail1/Show tail1
2021-08,575,17,bioext_bam2msa/0.20.1+galaxy0
2021-08,565,73,velveth/1.2.10.1
2021-08,565,12,tsne/0.0.2
2021-08,564,61,ncbi_acc_download/0.2.7+galaxy0
2021-08,564,33,Heatmap/2.2.2
2021-08,562,9,Interval2Maf1/1.0.1+galaxy0
2021-08,552,41,gmx_setup/2020.2+galaxy0
2021-08,552,47,get_flanks1/1.0.0
2021-08,542,20,vcfsort/1.0.0_rc3+galaxy0
2021-08,539,6,dada2_removeBimeraDenovo/1.20+galaxy0
2021-08,538,8,snippy_clean_full_aln/4.5.0
2021-08,537,7,count_gff_features/0.2
2021-08,537,68,vsearch_dereplication/2.8.3.0
2021-08,536,14,mothur_make_biom/1.39.5.0
2021-08,535,24,cd_hit_dup/0.0.1
2021-08,530,36,pygenomeTracks/3.6
2021-08,528,88,cufflinks/2.2.1.0
2021-08,527,1,bedtools_bamtobed/2.26.0.0
2021-08,520,64,replace_column_with_key_value_file/0.2
2021-08,513,11,dada2_mergePairs/1.20+galaxy0
2021-08,512,36,tp_split_on_column/0.2
2021-08,505,49,CONVERTER_ref_to_seq_taxomony/CONVERTER_ref_to_seq_taxomony
2021-08,501,16,gtf_filter_by_attribute_values_list/gtf_filter_by_attribute_values_list
2021-08,498,8,scanpy_normalize/1.7.1+galaxy0
2021-08,495,51,CONVERTER_bed_to_fli_0/CONVERTER_bed_to_fli_0
2021-08,493,18,cshl_fasta_formatter/1.0.1
2021-08,492,50,uniprot/0.2
2021-08,489,1,make_families/2.15
2021-08,486,3,bandage_image/0.8.1+galaxy2
2021-08,485,12,kobas_annotate/2.1.1
2021-08,483,2,picard_MergeSamFiles/2.7.1.0
2021-08,480,4,dada2_plotComplexity/1.18+galaxy0
2021-08,475,2,mothur_deunique_tree/1.39.5.0
2021-08,475,31,compose_text_param/0.1.1
2021-08,474,2,EMBOSS: water107/5.0.0.1
2021-08,470,50,mothur_summary_tax/1.39.5.0
2021-08,469,5,tradis_gene_insert_sites/1.4.5+galaxy2
2021-08,466,55,CONVERTER_len_to_linecount/CONVERTER_len_to_linecount
2021-08,456,10,medaka_consensus/1.0.3+galaxy2
2021-08,455,55,tp_tail_tool/1.1.0
2021-08,455,8,deeptools_plot_heatmap/2.5.0.0
2021-08,453,19,wc_gnu/wc_gnu
2021-08,451,21,deeptools_plot_profile/3.1.2.0.0
2021-08,449,44,column_remove_by_header/0.0.1
2021-08,448,1,crossmap_gff/0.3.7+galaxy1
2021-08,445,23,mothur_rarefaction_single/1.39.5.0
2021-08,445,9,snippy_core/4.6.0+galaxy0
2021-08,442,10,CONVERTER_Bam_Bai_0/CONVERTER_Bam_Bai_0
2021-08,441,6,dropletutils/1.10.0+galaxy1
2021-08,441,3,featurecounts/1.6.2
2021-08,438,22,bedtools_bedtoigv/2.30.0
2021-08,434,8,genetrack/1.0.1
2021-08,429,17,gprofiler_gost/0.1.7+galaxy11
2021-08,422,9,EMBOSS: fuzznuc37/5.0.2
2021-08,422,11,picard_CollectBaseDistributionByCycle/2.18.2.1
2021-08,419,55,picard_AddOrReplaceReadGroups/1.126.0
2021-08,418,7,plotdexseq/1.28.1.0
2021-08,413,10,annotatemyids/3.7.0+galaxy2
2021-08,410,19,snpSift_dbnsfp/4.3.0
2021-08,409,28,mimodd_varreport/0.1.9
2021-08,406,43,mothur_make_shared/1.39.5.0
2021-08,404,17,Extract_features1/Extract_features1
2021-08,403,48,vsearch_clustering/2.8.3.0
2021-08,403,27,CONVERTER_fasta_to_2bit/CONVERTER_fasta_to_2bit
2021-08,400,12,bioext_bealign/0.20.1+galaxy1
2021-08,398,12,bedtools_bamtofastq/2.24.0
2021-08,394,1,sklearn_pairwise_metrics/1.0.8.3
2021-08,389,33,bcftools_annotate/1.10
2021-08,386,12,gffcompare_to_bed/0.2.1
2021-08,384,24,samtools_markdup/1.9+galaxy2
2021-08,374,11,trinity_abundance_estimates_to_matrix/2.9.1
2021-08,373,13,hyphy_strike_ambigs/2.5.31
2021-08,372,2,varscan_copynumber/2.4.3.2
2021-08,370,49,bed_to_bigBed/bed_to_bigBed
2021-08,367,6,bwa_mem/0.7.12.1
2021-08,367,10,samtools_sort/2.0.2
2021-08,361,29,mothur_summary_single/1.39.5.2
2021-08,355,13,vcf2pgSnp/1.0.0
2021-08,354,18,mothur_list_seqs/1.39.5.0
2021-08,353,36,filter_tabular/3.1.2
2021-08,353,14,scanpy_filter/1.7.1+galaxy0
2021-08,351,14,vcfhethom/1.0.0_rc3+galaxy0
2021-08,350,2,idba_ud/1.1.3+galaxy1
2021-08,344,8,rseqc_RPKM_saturation/2.6.4.1
2021-08,340,22,deeptools_plot_heatmap/3.3.0.0.1
2021-08,339,25,pca1/1.0.2
2021-08,339,6,goslimmer/1.0.1
2021-08,333,38,split_file_to_collection/0.5.0
2021-08,333,3,cshl_fastq_quality_filter/1.0.2
2021-08,331,1,rna_star/2.7.7a
2021-08,328,40,mothur_count_groups/1.39.5.0
2021-08,326,4,idba_hybrid/1.1.3
2021-08,326,40,bedtools_closestbed/2.30.0
2021-08,324,29,fastq_filter/1.0.0
2021-08,324,3,merqury/1.3
2021-08,321,31,bandage_info/0.8.1+galaxy1
2021-08,311,1,featurecounts/1.6.0.6
2021-08,309,5,transtermhp/2.09.1
2021-08,304,35,XY_Plot_1/1.0.2
2021-08,302,14,bamFilter/0.0.1
2021-08,302,27,deeptools_plot_correlation/2.5.0.0
2021-08,302,10,EMBOSS: needle56/5.0.0.1
2021-08,302,1,predict_pipeline/1.0
2021-08,301,10,trinity_contig_exn50_statistic/2.9.1
2021-08,298,33,bcftools_query/1.10
2021-08,297,1,bcftools_plugin_fixploidy/1.10
2021-08,296,16,seqtk_trimfq/1.3.1
2021-08,292,9,pangolin/3.1.4+galaxy0
2021-08,286,6,miniasm/0.3+galaxy0
2021-08,286,24,poretools_hist/0.6.1a1.1
2021-08,285,1,featurecounts/1.6.0.2
2021-08,283,31,bcftools_convert_to_vcf/1.10
2021-08,283,14,circos_tableviewer/0.69.8+galaxy7
2021-08,282,1,cuffdiff/0.0.7
2021-08,282,33,CONVERTER_bed_to_tabix_0/CONVERTER_bed_to_tabix_0
2021-08,280,7,dada2_makeSequenceTable/1.20+galaxy0
2021-08,280,4,bedtools_clusterbed/2.30.0
2021-08,276,8,picard_artifact_metrics/2.18.2.1
2021-08,276,2,vcfrandomsample/1.0.0_rc3+galaxy0
2021-08,275,16,CONVERTER_interval_to_bigwig_0/CONVERTER_interval_to_bigwig_0
2021-08,269,6,cshl_fastq_to_fasta/1.0.1
2021-08,268,21,mothur_remove_groups/1.39.5.0
2021-08,263,27,mothur_sub_sample/1.39.5.0
2021-08,263,43,mothur_tree_shared/1.39.5.0
2021-08,259,29,samtools_slice_bam/2.0
2021-08,258,32,bcftools_consensus/1.4.0
2021-08,257,15,picard_BedToIntervalList/2.18.2.1
2021-08,250,6,limma_voom/3.38.3+galaxy3
2021-08,250,6,dada2_seqCounts/1.20+galaxy0
2021-08,249,9,fastq_paired_end_deinterlacer/1.1.2
2021-08,248,29,lofreq_filter/2.1.4+galaxy1
2021-08,247,32,nextclade/0.14.4+galaxy0
2021-08,245,30,picard_MergeSamFiles/1.136.0
2021-08,244,27,tn93_cluster/1.0.6
2021-08,238,18,multiqc/1.7
2021-08,237,30,get_pdb/0.1.0
2021-08,232,29,krona-text/1
2021-08,232,20,bedtools_sortbed/2.27.1
2021-08,224,22,table_compute/1.2.4+galaxy0
2021-08,222,11,mothur_deunique_seqs/1.39.5.0
2021-08,218,6,trinity_filter_low_expr_transcripts/2.9.1
2021-08,217,19,EMBOSS: compseq14/5.0.0.1
2021-08,217,26,bcftools_gtcheck/1.10
2021-08,216,26,heatmap_1/1.0.0
2021-08,214,23,random_lines1/random_lines1
2021-08,212,5,cshl_fastx_artifacts_filter/1.0.1+galaxy0
2021-08,211,8,mummerplot_wrapper/0.0.7
2021-08,206,25,bedtools_overlapbed/2.30.0
2021-08,204,14,vcffilter2/1.0.0_rc1+galaxy1
2021-08,195,22,vsearch_dereplication/1.9.7.0
2021-08,194,9,vsearch_search/2.8.3.1
2021-08,194,12,wormbase/wormbase
2021-08,192,22,bedtools_shufflebed/2.30.0
2021-08,192,7,gff_filter_by_attribute/gff_filter_by_attribute
2021-08,192,22,poretools_extract/0.6.1a1.0
2021-08,188,22,tn93/1.0.4
2021-08,187,1,featurecounts/1.6.0.3
2021-08,184,21,datamash_reverse/1.1.0
2021-08,184,22,collection_element_identifiers/0.0.2
2021-08,183,16,mothur_sort_seqs/1.39.5.0
2021-08,183,3,vcfcommonsamples/1.0.0_rc3+galaxy0
2021-08,181,11,umi_tools_extract/0.5.5.1
2021-08,180,2,EMBOSS: trimseq103/5.0.0.1
2021-08,179,11,pygenomeTracks/3.5
2021-08,179,4,hetbox/1.0
2021-08,178,4,bowtie2/0.3
2021-08,178,10,bcftools_query_list_samples/1.10
2021-08,176,22,ebi_metagenomics_run_downloader/0.1.0
2021-08,176,6,gops_coverage_1/1.0.0
2021-08,172,10,tp_sort_header_tool/1.1.0
2021-08,172,23,samtools_slice_bam/0.0.1
2021-08,172,10,maker_map_ids/2.31.11
2021-08,171,14,velvetg/1.2.10.1
2021-08,169,21,CONVERTER_interval_to_bed6_0/CONVERTER_interval_to_bed6_0
2021-08,169,6,bedtools_bamtobed/2.29.0
2021-08,166,20,tp_cut_tool/1.0.0
2021-08,165,2,ggplot2_heatmap2/2.2.1+galaxy0
2021-08,160,16,mothur_venn/1.39.5.0
2021-08,159,14,gene2exon1/gene2exon1
2021-08,158,2,iterative_map_pipeline/1.0
2021-08,156,16,mimodd_rebase/0.1.9
2021-08,152,1,medaka_variant/1.3.2+galaxy0
2021-08,151,13,flanking_features_1/4.0.1
2021-08,150,10,picard_MergeBamAlignment/2.18.2.1
2021-08,150,18,regex1/1.0.1
2021-08,149,2,mothur_biom_info/1.39.5.0
2021-08,145,16,bcftools_concat/1.10
2021-08,143,11,multiqc/1.8+galaxy1
2021-08,143,3,salsa/2.3+galaxy0
2021-08,143,16,bedtools_getfastabed/2.29.0
2021-08,142,16,ebi_search_rest_results/0.1.1
2021-08,141,15,jbrowse_to_standalone/1.16.11+galaxy1
2021-08,141,18,EMBOSS: iep45/5.0.0.1
2021-08,141,8,secure_hash_message_digest/secure_hash_message_digest
2021-08,141,12,gmx_solvate/2020.2+galaxy0
2021-08,139,10,fastq_paired_end_interlacer/1.2.0.1
2021-08,139,6,picard_AddOrReplaceReadGroups/2.7.1.0
2021-08,138,18,bedtools_bamtobed/2.27.1
2021-08,136,12,circos_wiggle_to_scatter/0.69.8+galaxy7
2021-08,135,12,venn_list/0.0.9
2021-08,131,11,multiqc/1.8+galaxy0
2021-08,130,3,gops_complement_1/1.0.0
2021-08,130,13,gops_basecoverage_1/1.0.0
2021-08,124,12,tradis_essentiality/1.4.5+galaxy2
2021-08,123,13,bedtools_complementbed/2.30.0
2021-08,123,2,limma_voom/3.38.3+galaxy2
2021-08,123,14,query_tabular/3.3.0
2021-08,122,2,sklearn_searchcv/1.0.8.3
2021-08,122,2,annotatemyids/3.5.0.1
2021-08,120,8,vcfgeno2haplo/1.0.0_rc3+galaxy0
2021-08,120,5,deeptools_plot_heatmap/3.0.2.0
2021-08,119,3,bcftools_cnv/1.10
2021-08,118,3,master2pgSnp/master2pgSnp
2021-08,117,10,ggplot2_violin/2.2.1+galaxy0
2021-08,116,3,vcfflatten2/1.0.0_rc3+galaxy0
2021-08,115,12,poretools_tabular/0.6.1a1.0
2021-08,114,13,poretools_qualdist/0.6.1a1.0
2021-08,112,8,EMBOSS: newcpgreport57/5.0.0.1
2021-08,112,5,mimodd_covstats/0.1.9
2021-08,111,3,mothur_get_oturep/1.39.5.0
2021-08,111,9,anndata_ops/1.7.2+galaxy0
2021-08,108,2,jbrowse/1.16.11+galaxy0
2021-08,108,11,bedtools_randombed/2.30.0
2021-08,107,2,circos/0.69.8+galaxy4
2021-08,105,6,EMBOSS: equicktandem31/5.0.0.1
2021-08,103,11,abricate_list/1.0.1
2021-08,103,5,sklearn_pca/1.0.8.3+galaxy0
2021-08,102,6,genomescope/2.0
2021-08,101,10,getalleleseq/0.0.1
2021-08,101,13,hgv_david/hgv_david
2021-08,98,10,gfa_to_fa/0.1.2
2021-08,98,6,circos_gc_skew/0.69.8+galaxy7
2021-08,97,5,mothur_trim_seqs/1.39.5.0
2021-08,97,10,EMBOSS: fuzztran39/5.0.0.1
2021-08,97,13,fasplit/357
2021-08,97,12,gmx_editconf/2020.2+galaxy0
2021-08,96,12,build_ucsc_custom_track_1/1.0.0
2021-08,96,5,deeptools_plot_heatmap/3.1.2.0.1
2021-08,94,2,picard_FilterSamReads/2.18.2.1
2021-08,93,12,fastqc/0.65
2021-08,93,5,mothur_make_contigs/1.36.1.0
2021-08,93,3,bcftools_convert_from_vcf/1.10
2021-08,92,3,gprofiler_orth/0.1.7+galaxy11
2021-08,90,1,scanpy_find_variable_genes/1.7.2+galaxy0
2021-08,89,8,purge_dups/1.2.5+galaxy3
2021-08,89,5,qualimap_counts/2.2.2d
2021-08,87,10,tn93_readreduce/1.0.4
2021-08,85,5,rseqc_read_quality/2.6.4
2021-08,85,4,param_value_from_file/param_value_from_file
2021-08,85,5,qualimap_multi_bamqc/2.2.2d
2021-08,82,1,bcftools_norm/1.9+galaxy1
2021-08,81,10,hgv_linkToGProfile/hgv_linkToGProfile
2021-08,81,6,genomescope/2.0+galaxy1
2021-08,81,9,uniprot/0.1
2021-08,79,5,circos_interval_to_tile/0.69.8+galaxy7
2021-08,79,8,mothur_make_lefse/1.39.5.0
2021-08,77,8,gops_cluster_1/1.0.0
2021-08,76,10,createInterval/createInterval
2021-08,76,6,fastq_groomer/1.0.4
2021-08,76,7,vcfcheck/1.0.0_rc3+galaxy0
2021-08,75,9,heinz_visualization/0.1.1
2021-08,75,8,mothur_get_groups/1.39.5.0
2021-08,74,8,bedtools_flankbed/2.30.0
2021-08,74,9,fasta_concatenate0/0.0.1
2021-08,74,5,multiqc/1.6
2021-08,74,5,EMBOSS: fuzzpro38/5.0.0.1
2021-08,73,7,scatterplot_rpy/1.0.3
2021-08,73,4,heinz/1.0
2021-08,72,1,dividePgSnp/1.0.0
2021-08,72,5,mothur_screen_seqs/1.39.5.0
2021-08,71,11,fasterq_dump/2.10.7+galaxy1
2021-08,70,2,bam_to_sam/2.0
2021-08,69,4,sklearn_build_pipeline/1.0.8.3
2021-08,68,3,mothur_unique_seqs/1.36.1.0
2021-08,68,2,khmer_abundance_distribution_single/3.0.0a3+galaxy1
2021-08,67,7,histogram_rpy/1.0.4
2021-08,67,1,bedtools_coveragebed/2.22.1
2021-08,67,6,EMBOSS: newcpgseek58/5.0.0.1
2021-08,67,4,vegan_diversity/2.4-3
2021-08,66,7,filter_tabular/3.3.0
2021-08,66,1,mothur_remove_rare/1.39.5.0
2021-08,65,7,CONVERTER_picard_interval_list_to_bed6/CONVERTER_picard_interval_list_to_bed6
2021-08,65,5,CONVERTER_tar_to_directory/CONVERTER_tar_to_directory
2021-08,64,3,fastqc/0.69
2021-08,64,2,vcfdistance/1.0.0_rc1+galaxy0
2021-08,64,4,MAF_Reverse_Complement_1/MAF_Reverse_Complement_1
2021-08,64,5,snpEff_download/4.3+T.galaxy1
2021-08,64,8,EMBOSS: geecee41/5.0.0
2021-08,64,1,fastq_to_tabular/1.1.1
2021-08,62,2,dropletutils/1.10.0+galaxy2
2021-08,62,5,hyphy_conv/2.5.31+galaxy1
2021-08,62,8,ctb_online_data_fetch/0.2
2021-08,61,6,poretools_squiggle/0.6.1a1.1
2021-08,61,1,dada2_plotComplexity/1.20+galaxy0
2021-08,61,8,gubbins/0.1.0
2021-08,60,3,ml_visualization_ex/1.0.8.3
2021-08,60,1,diffbind/2.6.6.4
2021-08,60,3,raceid_clustering/3.1
2021-08,59,4,samtools_flagstat/2.0
2021-08,59,4,bcftools_reheader/1.10
2021-08,59,7,pileup_interval/1.0.3
2021-08,58,1,search_gui/3.3.10.1
2021-08,58,4,khmer_abundance_distribution_single/3.0.0a3+galaxy2
2021-08,57,2,deseq2/2.11.40.1
2021-08,56,5,hicexplorer_hicplottads/2.1.4.0
2021-08,56,6,tn93_filter/1.0.6
2021-08,55,4,vegan_fisher_alpha/2.4-3
2021-08,55,3,picard_QualityScoreDistribution/2.18.2.1
2021-08,55,5,EMBOSS: freak36/5.0.0.1
2021-08,55,7,crossmap_bed/0.3.7+galaxy1
2021-08,55,2,gprofiler_snpense/0.1.7+galaxy11
2021-08,55,7,gd_pca/1.0.0
2021-08,54,4,xmfa2gff3/2015_02_13.1
2021-08,54,6,Multivariate/2.3.10
2021-08,54,5,biom_convert/2.1.5.4
2021-08,53,3,cshl_fastq_quality_converter/1.0.1
2021-08,53,2,pretext_snapshot/0.0.3+galaxy0
2021-08,53,6,bedtools_maskfastabed/2.30.0
2021-08,52,4,rseqc_read_duplication/2.6.4
2021-08,52,7,collapse_dataset/4.1
2021-08,51,2,deseq2/2.11.38
2021-08,51,2,fasta_nucleotide_color_plot/1.0.1
