,total_cpu_time,num_jobs,tool_name_version
344,     9639747588706685914.00000000000000 ,32.0,mummer_dnadiff/4.0.0beta2
345,     9614617526114637801.00000000000000 ,121.0,sina/1.7.2+galaxy0
346,     9587692945745013691.00000000000000 ,1406.0,rseqc_FPKM_count/2.6.4.1
347,     9552932628828390372.00000000000000 ,20.0,freebayes/0.0.2
348,     9489894964014066813.00000000000000 ,17.0,td/1.0.0
349,     9427923645646699991.00000000000000 ,10157.0,comp1/comp1
350,     9411042013656504393.00000000000000 ,175.0,rna_starsolo/2.7.2b1
351,     9403728405801182882.00000000000000 ,838.0,fastq_dump/2.10.7+galaxy1
352,     9334071872203578841.00000000000000 ,7017.0,bedtools_genomecoveragebed/2.29.0
353,     9145790436830505717.00000000000000 ,209.0,rna_starsolo/2.7.5b
354,     9133229718909170634.00000000000000 ,666.0,intervene_upset/0.6.4
355,     8927649429253987090.00000000000000 ,5178.0,picard_SortSam/2.18.2.1
356,     8868059445563594100.00000000000000 ,683.0,samtools_mpileup/2.1.3
357,     8861992808611485837.00000000000000 ,40.0,bwa/0.4.2
358,     8664512746127043662.00000000000000 ,850.0,CONVERTER_vcf_to_bgzip_0/CONVERTER_vcf_to_bgzip_0
359,     8653189334092706117.00000000000000 ,4147.0,vcftools_slice/0.1
360,     8644170833873843763.00000000000000 ,553.0,correct_barcodes/2.14
361,     8592428536809614610.00000000000000 ,12110.0,samtools_sort/2.0.3
362,     8551863863703734236.00000000000000 ,170.0,picard_FixMateInformation/2.18.2.1
363,     8352800437674516681.00000000000000 ,139.0,CONVERTER_fasta_to_bowtie_base_index/CONVERTER_fasta_to_bowtie_base_index
364,     8317799381581292983.00000000000000 ,377.0,cshl_fastx_barcode_splitter/1.0.0
365,     8244242210483988387.00000000000000 ,14.0,hyphy_gard/2.5.15+galaxy0
366,     8111455961675180621.00000000000000 ,1376.0,EMBOSS: geecee41/5.0.0
367,     8009385814456117562.00000000000000 ,100.0,bioext_bealign/0.19.7.0
368,     7989595059947955729.00000000000000 ,4426.0,ncbi_acc_download/0.2.5+galaxy0
369,     7899838785211511983.00000000000000 ,2519.0,cshl_fastx_clipper/1.0.3+galaxy0
370,     7890459592524993304.00000000000000 ,11.0,hyphy_absrel/2.5.12+galaxy0
371,     7849200028512076501.00000000000000 ,5466.0,allele_counts_1/1.3.2
372,     7671388192926111994.00000000000000 ,5162.0,mothur_fastq_info/1.39.5.0
373,     7654945589532770968.00000000000000 ,630.0,bedtools_coveragebed/2.29.0
374,     7567117353713466680.00000000000000 ,1182.0,cutadapt/1.16.5
375,     7547036429427283957.00000000000000 ,7.0,hyphy_prime/2.5.29+galaxy0
376,     7493454689711763185.00000000000000 ,7.0,transit_hmm/3.0.1+galaxy2
377,     7488040309069168841.00000000000000 ,510.0,EMBOSS: water107/5.0.0.1
378,     7407380640689113610.00000000000000 ,249.0,msaboot/0.1.2
379,     7365912576537355952.00000000000000 ,2426.0,ggplot2_heatmap/2.2.1
380,     7022822405654429926.00000000000000 ,62247.0,hhsearch/0.1.0
381,     7018648138196190984.00000000000000 ,84.0,mothur_pca/1.39.5.0
382,     6933668671307474139.00000000000000 ,189.0,dada2_removeBimeraDenovo/1.16+galaxy0
383,     6907787087605138162.00000000000000 ,141.0,bowtie2/2.3.4.1
384,     6834029591035554097.00000000000000 ,65.0,EMBOSS: einverted28/5.0.0.1
385,     6808109526648913273.00000000000000 ,196.0,trinotate/3.2.1
386,     6795582539190394005.00000000000000 ,457.0,fastq_paired_end_interlacer/1.2.0.1
387,     6699964791352079209.00000000000000 ,914.0,bamtools/2.4.0
388,     6662172256371928762.00000000000000 ,98450.0,fastp/0.20.1+galaxy0
389,     6551560015289146076.00000000000000 ,3132.0,cshl_fastq_quality_filter/1.0.2
390,     6532688260990454964.00000000000000 ,19.0,migmap/1.0.2.2
391,     6492735333378334535.00000000000000 ,7232.0,fastq_combiner/1.1.5
392,     6314589589978062091.00000000000000 ,88.0,kpca1/1.0.0
393,     6129335324981569287.00000000000000 ,2462.0,cshl_fastx_quality_statistics/1.0.1
394,     6129296052910363452.00000000000000 ,10.0,spring_minz/0.1.2
395,     6098533440531566192.00000000000000 ,267.0,hyphy_meme/2.5.14+galaxy0
396,     6076839224236393059.00000000000000 ,395.0,picard_FilterSamReads/2.18.2.1
397,     6025944887789930863.00000000000000 ,4855.0,velveth/1.2.10.2
398,     6019907175838902929.00000000000000 ,2552.0,circos/0.69.8+galaxy4
399,     5989216790455927128.00000000000000 ,190.0,picard_SamToFastq/2.18.2.1
400,     5970553858890152578.00000000000000 ,4200.0,fasta-stats/1.0.1
401,     5823684987977846431.00000000000000 ,203.0,bedtools_coveragebed/2.22.1
402,     5821015567186354183.00000000000000 ,39.0,deeptools_compute_gc_bias/3.3.0.0.0
403,     5799045968553226217.00000000000000 ,46.0,bowtie2/2.3.4.3
404,     5656320159076080034.00000000000000 ,5332.0,seqtk_sample/1.3.2
405,     5631898281825699777.00000000000000 ,423.0,kallisto_pseudo/0.46.0.1
406,     5508452086860565477.00000000000000 ,75.0,circos_aln_to_links/0.69.8+galaxy7
407,     5448867862872383996.00000000000000 ,101.0,hyphy_fel/2.5.15+galaxy0
408,     5394745544395133947.00000000000000 ,55.0,slamdunk/0.4.1+galaxy2
409,     5164409367534274616.00000000000000 ,242.0,scpipe/1.0.0+galaxy1
410,     5090816277475270172.00000000000000 ,141239.0,CONVERTER_gz_to_uncompressed/CONVERTER_gz_to_uncompressed
411,     5068739776251662048.00000000000000 ,326.0,deeptools_compute_gc_bias/3.3.2.0.0
412,     5059120762128639371.00000000000000 ,375.0,bedtools_annotatebed/2.29.0
413,     5056890344835276336.00000000000000 ,220.0,sina/1.7.1+galaxy0
414,     4997607037172308329.00000000000000 ,6.0,dexseq/1.20.1
415,     4984979169189506737.00000000000000 ,6.0,deeptools_multi_bam_summary/3.1.2.0.0
416,     4973888933195100557.00000000000000 ,28966.0,deeptools_plot_heatmap/3.3.2.0.1
417,     4948143342164216785.00000000000000 ,10.0,dexseq/1.24.0.0
418,     4928803867084497547.00000000000000 ,299.0,picard_EstimateLibraryComplexity/2.18.2.1
419,     4866363215403547642.00000000000000 ,167.0,fastq_dump/2.9.1.3
420,     4774347107812736854.00000000000000 ,2076.0,sailfish/0.10.1.1
421,     4749793479446870289.00000000000000 ,53.0,bowtie2/2.2.6
422,     4702588303044903668.00000000000000 ,156.0,fastq_manipulation/1.1.1
423,     4666917446632051503.00000000000000 ,181.0,predict_pipeline/1.0
424,     4639035083692594477.00000000000000 ,241.0,medaka_consensus_pipeline/1.0.3+galaxy2
425,     4578701182347303548.00000000000000 ,274.0,hyphy_fel/2.5.14+galaxy0
426,     4575804194252230120.00000000000000 ,1.0,rseqc_geneBody_coverage2/2.6.4
427,     4479064452845096099.00000000000000 ,2013.0,cshl_fastx_artifacts_filter/1.0.1+galaxy0
428,     4418323505212739769.00000000000000 ,786.0,kraken/1.3.0
429,     4415411397193406448.00000000000000 ,3.0,spring_minz/0.1.1
430,     4318807627291621657.00000000000000 ,566.0,fastq_masker_by_quality/1.1.5
431,     4217028656207857700.00000000000000 ,446.0,peakcalling_sicer/0.0.2
432,     4129341894800338655.00000000000000 ,1496.0,ncbi_makeblastdb/0.3.3
433,     4112620506805932816.00000000000000 ,220.0,hisat2/2.0.5.2
434,     4056045264214255941.00000000000000 ,63.0,idba_tran/1.1.3
435,     3990578483166285490.00000000000000 ,49653.0,featurecounts/1.6.4+galaxy2
436,     3971760783735249973.00000000000000 ,3644.0,cshl_fastx_trimmer/1.0.2
437,     3962479134287120075.00000000000000 ,3098.0,bcftools_call/1.10
438,     3886870938082114209.00000000000000 ,5270.0,deseq2/2.11.40.6
439,     3851613790325386675.00000000000000 ,2025.0,rseqc_bam2wig/2.6.4
440,     3844966076999152387.00000000000000 ,71.0,meme_meme/4.11.1.0
441,     3819107698348147297.00000000000000 ,50.0,transtermhp/2.09.1
442,     3803915528056313899.00000000000000 ,153.0,bedtools_bedtoigv/2.29.0
443,     3761054970219860802.00000000000000 ,2893.0,bwa_mem/0.1
444,     3696327878123056919.00000000000000 ,128.0,htseq_count/0.6.1galaxy3
445,     3687704046450571453.00000000000000 ,2970.0,trimmomatic/0.36.5
446,     3650769929161406571.00000000000000 ,29.0,mut2sscs/2.0.0
447,     3641211836046769752.00000000000000 ,88.0,crossmap_bam/0.3.7
448,     3612941307072685717.00000000000000 ,35.0,cat_prepare/5.0.3.0
449,     3605110423821238762.00000000000000 ,118.0,hyphy_prime/2.5.8+galaxy0
450,     3602485408646103568.00000000000000 ,78752.0,samtool_filter2/1.8+galaxy1
451,     3561655877508855159.00000000000000 ,417.0,fasterq_dump/2.10.7+galaxy1
452,     3458645212475074272.00000000000000 ,266.0,transdecoder/5.5.0+galaxy1
453,     3448311081692572396.00000000000000 ,574.0,dunovo/2.14
454,     3434682465633171889.00000000000000 ,581.0,vcfselectsamples/1.0.0_rc3+galaxy0
455,     3380128293616776589.00000000000000 ,2491.0,diffbind/2.10.0
456,     3369493818617189229.00000000000000 ,4870.0,rseqc_read_distribution/2.6.4.1
457,     3342123480103962167.00000000000000 ,1370.0,dada2_dada/1.16+galaxy0
458,     3315828481335127785.00000000000000 ,138.0,tn93_readreduce/1.0.4
459,     3291273305629677534.00000000000000 ,121.0,circos/0.69.8+galaxy1
460,     3254832941242884496.00000000000000 ,457.0,cshl_fastx_clipper/1.0.3
461,     3179428013579472792.00000000000000 ,82.0,gatk_count_covariates/0.0.5
462,     3095183111240371134.00000000000000 ,3943.0,picard_SamToFastq/2.18.2.2
463,     3086467088643669123.00000000000000 ,3523.0,ngsutils_bam_filter/0.5.9
464,     3052542341629227333.00000000000000 ,902.0,bg_find_subsequences/0.2
465,     3051638198790844296.00000000000000 ,3.0,hyphy_prime/2.5.31+galaxy1
466,     3036638018761215264.00000000000000 ,2363.0,goenrichment/2.0.1
467,     3033235664811604048.00000000000000 ,1078.0,bcftools_merge/1.10
468,     3025689798702903227.00000000000000 ,23253.0,fastq_to_fasta_python/1.1.5
469,     2955048232242620517.00000000000000 ,10.0,hyphy_busted/2.5.12+galaxy0
470,     2930681284997592633.00000000000000 ,4884.0,samtools_slice_bam/2.0.1
471,     2895885609490051877.00000000000000 ,954.0,MAF_To_Fasta1/MAF_To_Fasta1
472,     2893895050971288584.00000000000000 ,10.0,hyphy_prime/2.5.9+galaxy0
473,     2863575707328700887.00000000000000 ,2436.0,meme_fimo/5.0.5.0
474,     2851045915958953972.00000000000000 ,5369.0,Extract genomic DNA 1/3.0.3+galaxy2
475,     2821047824925821486.00000000000000 ,206.0,picard_CollectWgsMetrics/2.18.2.1
476,     2737798201301535593.00000000000000 ,12891.0,gops_intersect_1/1.0.0
477,     2696464089546375686.00000000000000 ,192.0,dada2_learnErrors/1.12+galaxy1
478,     2694355671389654658.00000000000000 ,1509.0,velvetg/1.2.10.1
479,     2645647580829972280.00000000000000 ,13678.0,CONVERTER_interval_to_bed_0/CONVERTER_interval_to_bed_0
480,     2615020335500316494.00000000000000 ,6936.0,CONVERTER_interval_to_bedstrict_0/CONVERTER_interval_to_bedstrict_0
481,     2610868092954578652.00000000000000 ,80539.0,samtools_stats/2.0.2+galaxy2
482,     2602932521691899230.00000000000000 ,888.0,trimmomatic/0.36.6
483,     2575901455582203488.00000000000000 ,608.0,deseq2/2.11.40.2
484,     2513751573851246691.00000000000000 ,230.0,deeptools_plot_enrichment/3.3.2.0.0
485,     2498874420145781793.00000000000000 ,260.0,mummer_dnadiff/4.0.0beta2+galaxy1
486,     2483098271878280680.00000000000000 ,581.0,rseqc_geneBody_coverage/2.6.4.2
487,     2435024774765732306.00000000000000 ,1368.0,peakcalling_macs/1.0.1
488,     2433037459040673520.00000000000000 ,5751.0,CONVERTER_bed_gff_or_vcf_to_bigwig_0/CONVERTER_bed_gff_or_vcf_to_bigwig_0
489,     2388268606652016664.00000000000000 ,1218.0,sam_to_bam/2.1
490,     2356130625333357821.00000000000000 ,312.0,rna_star/2.5.2b-0
491,     2295105210819954060.00000000000000 ,167.0,deeptools_bam_pe_fragmentsize/3.3.2.0.0
492,     2273398430758189537.00000000000000 ,4809.0,stringtie/1.3.6
493,     2252594109456170981.00000000000000 ,51.0,trinity_abundance_estimates_to_matrix/2.8.5
494,     2200068754839214988.00000000000000 ,149.0,export2graphlan/0.20+galaxy0
495,     2190265691472784429.00000000000000 ,65.0,samtools_mpileup/0.0.1
496,     2158228436728129368.00000000000000 ,5231.0,lastz_wrapper_2/1.3.3
497,     2144594631869116099.00000000000000 ,7.0,bcftools_mpileup/1.4.0.0
498,     2080854854981352660.00000000000000 ,55.0,deeptools_compute_gc_bias/2.5.0.0
499,     2068475843113553486.00000000000000 ,501.0,bg_diamond_makedb/0.9.29
500,     1984874436733187805.00000000000000 ,70.0,gatk_table_recalibration/0.0.5
501,     1944521045064028765.00000000000000 ,2.0,search_gui/3.2.13.4
502,     1933929473817219431.00000000000000 ,10326.0,limma_voom/3.38.3+galaxy3
503,     1887960287273178395.00000000000000 ,3128.0,qualimap_rnaseq/2.2.2d+galaxy1
504,     1831506407438814776.00000000000000 ,49.0,mothur_classify_tree/1.39.5.0
505,     1828456789117558578.00000000000000 ,1270.0,pathview/1.24.0+galaxy0
506,     1815207779360270478.00000000000000 ,2953.0,macs2_predictd/2.1.1.20160309.1
507,     1814532852886833370.00000000000000 ,267.0,bacteria_tradis/1.4.5+galaxy2
508,     1813377981012363618.00000000000000 ,89.0,deeptools_correct_gc_bias/3.3.2.0.0
509,     1790340065416760113.00000000000000 ,8088.0,samtools_view/1.9+galaxy1
510,     1777355125638034668.00000000000000 ,39030.0,featurecounts/2.0.1
511,     1766046860716097186.00000000000000 ,87.0,khmer_normalize_by_median/3.0.0a3+galaxy1
512,     1735277299716139986.00000000000000 ,233.0,sklearn_feature_selection/1.0.8.2
513,     1729797713632425395.00000000000000 ,117.0,vsearch_search/2.8.3.0
514,     1707833892667940345.00000000000000 ,5818.0,mothur_filter_seqs/1.39.5.0
515,     1706921387993252000.00000000000000 ,345.0,ncbi_tblastn_wrapper/0.3.3
516,     1706630049863545358.00000000000000 ,35.0,anndata_export/0.6.22.post1+galaxy4
517,     1679430484328586944.00000000000000 ,1308.0,vcfannotate/1.0.0_rc3+galaxy0
518,     1676250900070962660.00000000000000 ,55.0,deeptools_plot_enrichment/3.3.0.0.0
519,     1667141626864339789.00000000000000 ,124.0,deeptools_plot_fingerprint/2.5.0.0
520,     1649349800198803953.00000000000000 ,1733.0,qualimap_bamqc/2.2.2c
521,     1634642244093383412.00000000000000 ,1901.0,picard_MarkDuplicatesWithMateCigar/2.18.2.1
522,     1624620254093983968.00000000000000 ,4113.0,mothur_count_seqs/1.39.5.0
523,     1602978959402648730.00000000000000 ,106.0,deeptools_bam_compare/3.1.2.0.0
524,     1600707062874023020.00000000000000 ,10057.0,mothur_screen_seqs/1.39.5.0
525,     1561842065182025879.00000000000000 ,1025.0,sra_pileup/2.10.3
526,     1551647240677999881.00000000000000 ,167.0,bwa_mem/0.7.12.1
527,     1532702585292565642.00000000000000 ,685.0,varscan/0.1
528,     1493268549805321397.00000000000000 ,99.0,mimodd_covstats/0.1.9
529,     1463135487885231125.00000000000000 ,604.0,mimodd_varextract/0.1.9
530,     1403956549508945900.00000000000000 ,1832.0,meme_meme/5.0.5.0
531,     1394292127488035688.00000000000000 ,124.0,kallisto_quant/0.43.1.3
532,     1367911604388062732.00000000000000 ,234.0,bedtools_genomecoveragebed/2.30.0
533,     1354892955838600035.00000000000000 ,33043.0,snpeff_sars_cov_2/4.5covid19
534,     1337885824929749482.00000000000000 ,8058.0,chipseeker/1.18.0+galaxy1
535,     1294364310568083249.00000000000000 ,3.0,hyphy_busted/2.5.17+galaxy0
536,     1283584984746177807.00000000000000 ,276.0,plant_tribes_kaks_analysis/1.0.3.0
537,     1248978260829446807.00000000000000 ,70.0,crossmap_wig/0.3.7
538,     1244614605714351671.00000000000000 ,18.0,read2mut/2.0.0
539,     1229273927177373354.00000000000000 ,1277.0,EMBOSS: getorf42/5.0.0.1
540,     1214300288919851156.00000000000000 ,32151.0,bedtools_intersectbed/2.29.0
541,     1203666593782413556.00000000000000 ,1082.0,samtools_view/1.9
542,     1202399417666802777.00000000000000 ,59.0,hyphy_meme/2.5.12+galaxy0
543,     1197497606289263775.00000000000000 ,11.0,hyphy_meme/2.5.17+galaxy0
544,     1177086760287492735.00000000000000 ,122.0,lofreq_alnqual/2.1.3.1+galaxy0
545,     1167687687477597495.00000000000000 ,575.0,make_families/2.14
546,     1129572291016286405.00000000000000 ,2038.0,bamleftalign/1.1.0.46-0
547,     1126211931100524929.00000000000000 ,7.0,star_fusion/0.5.4-3+galaxy1
548,     1122959150825165742.00000000000000 ,756.0,snpSift_int/4.3+t.galaxy0
549,     1110024428977743650.00000000000000 ,199.0,CONVERTER_interval_to_bgzip_0/CONVERTER_interval_to_bgzip_0
550,     1106032454134236086.00000000000000 ,459.0,pizzly/0.37.3.1
551,     1071901288028629457.00000000000000 ,2261.0,cshl_fastq_to_fasta/1.0.0
552,     1070803599408584755.00000000000000 ,3678.0,fastq_quality_trimmer/1.0.0
553,     1066507896594476243.00000000000000 ,464.0,tp_split_on_column/0.2
554,     1064003032447400186.00000000000000 ,1312.0,bowtie_wrapper/1.1.2
555,     1045843649194536639.00000000000000 ,2224.0,bedtools_bamtofastq/2.27.1
556,     1033293394128008654.00000000000000 ,447.0,mimodd_sort/0.1.9
557,     1032235380087734861.00000000000000 ,687.0,samtools_calmd/2.0.2
558,     1022896552399869143.00000000000000 ,11.0,mothur_cluster_split/1.36.1.0
559,     1022273912469864735.00000000000000 ,215.0,fasta_nucleotide_color_plot/1.0.1
560,     1019982275296126115.00000000000000 ,2233.0,circos/0.69.8+galaxy7
561,     1017023074919624978.00000000000000 ,275.0,dada2_dada/1.18+galaxy0
562,     1003098868335736354.00000000000000 ,67214.0,Cut1/Cut1
563,      987405607573568324.00000000000000 ,160.0,samtools_phase/2.0.1
564,      986214373419188484.00000000000000 ,191.0,rgPicardMarkDups/1.56.0
565,      985864503244576951.00000000000000 ,345.0,varscan_copynumber/2.4.3.2
566,      985710141259253136.00000000000000 ,2361.0,kraken2/2.1.1+galaxy1
567,      968782101698602855.00000000000000 ,162.0,freebayes/0.4.1
568,      964854141522453971.00000000000000 ,94.0,vcfleftalign/1.0.0_rc3+galaxy0
569,      956791360923573848.00000000000000 ,96.0,crossmap_wig/0.3.7+galaxy1
570,      956587599388463646.00000000000000 ,31.0,anndata_inspect/0.6.22.post1+galaxy4
571,      953514215495048202.00000000000000 ,937.0,vcfhethom/1.0.0_rc3+galaxy0
572,      953492259590202838.00000000000000 ,378.0,mothur_get_oturep/1.39.5.0
573,      927162266925127715.00000000000000 ,11528.0,mothur_summary_seqs/1.39.5.0
574,      926205274108350261.00000000000000 ,1120.0,mimodd_vcf_filter/0.1.9
575,      924400209376291133.00000000000000 ,262.0,rseqc_RPKM_saturation/2.6.4.1
576,      911767280445114302.00000000000000 ,203.0,bamtools/0.0.1
577,      909031035135765834.00000000000000 ,76.0,fastq_stats/1.0.0
578,      884990671642026757.00000000000000 ,311.0,seqtk_mergepe/1.3.1
579,      876679756011949525.00000000000000 ,455.0,cufflinks/2.2.1.0
580,      862197097224301709.00000000000000 ,935.0,cshl_fastx_clipper/1.0.1
581,      859625531564375902.00000000000000 ,9261.0,bam_to_sam/2.0.1
582,      852571842226063126.00000000000000 ,1304.0,abricate/0.9.8
583,      849279162696594217.00000000000000 ,200.0,salmon/0.11.2
584,      848046671878463943.00000000000000 ,336.0,deeptools_bam_coverage/2.5.0.0
585,      837535943194737011.00000000000000 ,572.0,dada2_filterAndTrim/1.18+galaxy0
586,      834744140773118524.00000000000000 ,882.0,dada2_plotQualityProfile/1.14+galaxy0
587,      826042633228954118.00000000000000 ,833.0,pe_histogram/1.0.1
588,      825698232612708969.00000000000000 ,3815.0,picard_CleanSam/2.18.2.1
589,      825691779518289431.00000000000000 ,563.0,bcftools_concat/1.10
590,      819130021915014455.00000000000000 ,2165.0,flash/1.2.11.4
591,      804561961244984766.00000000000000 ,59.0,hyphy_fel/2.5.12+galaxy0
