,tool_id,month_year,avg_cpu_time,tool_name,tool_version
147, toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.18.2.1                                                              , 2021-05 ,   10120531555077469.43558282208589,picard_MergeSamFiles,2.18.2.1                                                              
148, toolshed.g2.bx.psu.edu/repos/iuc/kallisto_pseudo/kallisto_pseudo/0.43.1.1                                                              , 2021-05 ,   10071240389904000.00000000000000,kallisto_pseudo,0.43.1.1                                                              
149, toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/3.3.2.0.0                                     , 2021-05 ,    9991254193162357.71308016877637,deeptools_compute_matrix,3.3.2.0.0                                     
150, toolshed.g2.bx.psu.edu/repos/devteam/bowtie_wrappers/bowtie_wrapper/1.2.0                                                              , 2021-05 ,    9846532629660943.81159420289855,bowtie_wrapper,1.2.0                                                              
151, toolshed.g2.bx.psu.edu/repos/devteam/fastq_manipulation/fastq_manipulation/1.1.5                                                       , 2021-05 ,    9649910069798715.55263157894737,fastq_manipulation,1.1.5                                                       
152, toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_interlacer/fastq_paired_end_interlacer/1.2.0.1+galaxy0                           , 2021-05 ,    9290592885872149.03125000000000,fastq_paired_end_interlacer,1.2.0.1+galaxy0                           
153, toolshed.g2.bx.psu.edu/repos/iuc/busco/busco/4.1.4                                                                                     , 2021-05 ,    8446737896290892.66666666666667,busco,4.1.4                                                                                     
154, toolshed.g2.bx.psu.edu/repos/devteam/varscan_version_2/varscan/2.4.2                                                                   , 2021-05 ,    8272695203745652.39647577092511,varscan,2.4.2                                                                   
155, toolshed.g2.bx.psu.edu/repos/iuc/hyphy_busted/hyphy_busted/2.5.31+galaxy1                                                              , 2021-05 ,    8045809748687872.25000000000000,hyphy_busted,2.5.31+galaxy1                                                              
156, toolshed.g2.bx.psu.edu/repos/iuc/ncbi_acc_download/ncbi_acc_download/0.2.5+galaxy0                                                     , 2021-05 ,    8008401812636753.92268041237113,ncbi_acc_download,0.2.5+galaxy0                                                     
157, toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy/4.5.0                                                                                   , 2021-05 ,    7994113872558355.50000000000000,snippy,4.5.0                                                                                   
158, toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/1.3.0+galaxy1                                                                     , 2021-05 ,    7928422084157481.49701492537313,salmon,1.3.0+galaxy1                                                                     
159, toolshed.g2.bx.psu.edu/repos/iuc/exonerate/exonerate/2.4.0+galaxy2                                                                     , 2021-05 ,    7103251446628473.83333333333333,exonerate,2.4.0+galaxy2                                                                     
160, toolshed.g2.bx.psu.edu/repos/iuc/varscan_mpileup/varscan_mpileup/2.4.3.1                                                               , 2021-05 ,    7015038236306671.08870967741935,varscan_mpileup,2.4.3.1                                                               
161, toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.39.5.0                                                        , 2021-05 ,    6954154506173184.05291005291005,mothur_pre_cluster,1.39.5.0                                                        
162, toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2                                                                           , 2021-05 ,    6904349510637620.00000000000000,bamtools,0.0.2                                                                           
163, toolshed.g2.bx.psu.edu/repos/devteam/fastq_trimmer/fastq_trimmer/1.1.5                                                                 , 2021-05 ,    6729053478566531.95280898876404,fastq_trimmer,1.1.5                                                                 
164, toolshed.g2.bx.psu.edu/repos/iuc/charts/charts/1.0.1                                                                                   , 2021-05 ,    6059529467112759.81097560975610,charts,1.0.1                                                                                   
